id_policy,complete_name,id_car_brand,incident_id,car_color,sum_assured,car_model,current_payment,brand_name,velocity_max_amount,country_name,user_age
7iyrCUdwTx8139762020,,Tesla,A,cafe,813976.00,2020,true,,,,
7iyrCUdwTx8139762020,,Tesla,A,cafe,813976.00,2020,true,,,,
7jUBj3nZfs6946222022,,Tesla,A,morado,694622.00,2022,true,,,,
7jUBj3nZfs6946222022,,Tesla,A,morado,694622.00,2022,true,,,,
7k1uZVGGrZ9818892021,,Noble,A,verde,981889.00,2021,true,,,,
7k1uZVGGrZ9818892021,,Noble,A,verde,981889.00,2021,true,,,,
7k3dslLT4j3045042015,,Tesla,A,naranja,304504.00,2015,true,,,,
7k3dslLT4j3045042015,,Tesla,A,naranja,304504.00,2015,true,,,,
7k4t7uLgtO8830162018,,Noble,A,blanco,883016.00,2018,true,,,,
7k4t7uLgtO8830162018,,Noble,A,blanco,883016.00,2018,true,,,,
7kekN35Gq66344042015,,Chrysler,A,cafe,634404.00,2015,true,,,,
7kekN35Gq66344042015,,Chrysler,A,cafe,634404.00,2015,true,,,,
7lQ8MOhq6I5021222019,,Chrysler,A,naranja,502122.00,2019,true,,,,
7lQ8MOhq6I5021222019,,Chrysler,A,naranja,502122.00,2019,true,,,,
7lUeZolSjA4239182021,,Lincoln,A,rosa,423918.00,2021,true,,,,
7lUeZolSjA4239182021,,Lincoln,A,rosa,423918.00,2021,true,,,,
7m4HUtdXRU3640472020,,Tesla,A,amarillo,364047.00,2020,true,,,,
7m4HUtdXRU3640472020,,Tesla,A,amarillo,364047.00,2020,true,,,,
7m97yKVzPp3098022015,,Lincoln,A,negro,309802.00,2015,true,,,,
7m97yKVzPp3098022015,,Lincoln,A,negro,309802.00,2015,true,,,,
7nSWY9tYgN7305332016,,Tesla,A,rojo,730533.00,2016,false,,,,
7nSWY9tYgN7305332016,,Tesla,A,rojo,730533.00,2016,false,,,,
7nVQku2a5g4970012018,,TATA,A,blanco,497001.00,2018,true,,,,
7nVQku2a5g4970012018,,TATA,A,blanco,497001.00,2018,true,,,,
7neVcKsbiv2685162016,,Lincoln,A,azul,268516.00,2016,true,,,,
7neVcKsbiv2685162016,,Lincoln,A,azul,268516.00,2016,true,,,,
7pSwlDVUco8959302022,,Tesla,A,rosa,895930.00,2022,true,,,,
7pSwlDVUco8959302022,,Tesla,A,rosa,895930.00,2022,true,,,,
7q88QfUpZr6609642020,,Chrysler,A,rosa,660964.00,2020,true,,,,
7q88QfUpZr6609642020,,Chrysler,A,rosa,660964.00,2020,true,,,,
7qQlIOrhMw5685292016,,Tesla,A,verde,568529.00,2016,false,,,,
7qQlIOrhMw5685292016,,Tesla,A,verde,568529.00,2016,false,,,,
7qRfajjcRd7869832021,,Chrysler,A,amarillo,786983.00,2021,true,,,,
7qRfajjcRd7869832021,,Chrysler,A,amarillo,786983.00,2021,true,,,,
7qVLZuvzNj3931762016,,Chrysler,A,rojo,393176.00,2016,true,,,,
7qVLZuvzNj3931762016,,Chrysler,A,rojo,393176.00,2016,true,,,,
7rv0UuxMX73404822018,,TATA,A,amarillo,340482.00,2018,false,,,,
7rv0UuxMX73404822018,,TATA,A,amarillo,340482.00,2018,false,,,,
7sjFIZ1g5Q7688262018,,TATA,A,blanco,768826.00,2018,true,,,,
7sjFIZ1g5Q7688262018,,TATA,A,blanco,768826.00,2018,true,,,,
7tN7aVXhFi7875902022,,TATA,A,negro,787590.00,2022,true,,,,
7tN7aVXhFi7875902022,,TATA,A,negro,787590.00,2022,true,,,,
7tUw8Zf8a06336662020,,Noble,A,rosa,633666.00,2020,true,,,,
7tUw8Zf8a06336662020,,Noble,A,rosa,633666.00,2020,true,,,,
7tZQ7KKB057451922015,,Chrysler,A,rojo,745192.00,2015,true,,,,
7tZQ7KKB057451922015,,Chrysler,A,rojo,745192.00,2015,true,,,,
7ubusNWFkg3607082021,,Noble,A,gris,360708.00,2021,true,,,,
7ubusNWFkg3607082021,,Noble,A,gris,360708.00,2021,true,,,,
7ujoLmobHG9637292020,,Chrysler,A,rosa,963729.00,2020,true,,,,
7ujoLmobHG9637292020,,Chrysler,A,rosa,963729.00,2020,true,,,,
7v7KcncwLm7169172020,,TATA,A,gris,716917.00,2020,true,,,,
7v7KcncwLm7169172020,,TATA,A,gris,716917.00,2020,true,,,,
7vIt6T3oKu9232592021,,TATA,A,negro,923259.00,2021,true,,,,
7vIt6T3oKu9232592021,,TATA,A,negro,923259.00,2021,true,,,,
7vbjH8laTh9164702021,,Lincoln,A,rojo,916470.00,2021,true,,,,
7vbjH8laTh9164702021,,Lincoln,A,rojo,916470.00,2021,true,,,,
7w8SYlPLA97851352018,,Tesla,A,naranja,785135.00,2018,true,,,,
7w8SYlPLA97851352018,,Tesla,A,naranja,785135.00,2018,true,,,,
7wkNusS7Fg4441722022,,Noble,A,gris,444172.00,2022,false,,,,
7wkNusS7Fg4441722022,,Noble,A,gris,444172.00,2022,false,,,,
7wusrhYOow4709002020,,Lincoln,A,morado,470900.00,2020,true,,,,
7wusrhYOow4709002020,,Lincoln,A,morado,470900.00,2020,true,,,,
7xFn5l8C8j9082262017,,Tesla,A,amarillo,908226.00,2017,true,,,,
7xFn5l8C8j9082262017,,Tesla,A,amarillo,908226.00,2017,true,,,,
7y44yYZgbY4216122016,,Noble,A,negro,421612.00,2016,true,,,,
7y44yYZgbY4216122016,,Noble,A,negro,421612.00,2016,true,,,,
7y7w4tl4Ma6736702017,,Noble,A,rosa,673670.00,2017,true,,,,
7y7w4tl4Ma6736702017,,Noble,A,rosa,673670.00,2017,true,,,,
7yBHF3ehNx4558092016,,Tesla,A,negro,455809.00,2016,true,,,,
7yBHF3ehNx4558092016,,Tesla,A,negro,455809.00,2016,true,,,,
7yMvF3mjds5408352019,,TATA,A,cafe,540835.00,2019,false,,,,
7yMvF3mjds5408352019,,TATA,A,cafe,540835.00,2019,false,,,,
7yUiYmIPh19480842022,,Noble,A,gris,948084.00,2022,true,,,,
7yUiYmIPh19480842022,,Noble,A,gris,948084.00,2022,true,,,,
7yahqANoae4087482019,,TATA,A,rojo,408748.00,2019,true,,,,
7yahqANoae4087482019,,TATA,A,rojo,408748.00,2019,true,,,,
7yefu2TUL54847942015,,Lincoln,A,rojo,484794.00,2015,false,,,,
7yefu2TUL54847942015,,Lincoln,A,rojo,484794.00,2015,false,,,,
7yxxOZGMVc2702102015,,Noble,A,gris,270210.00,2015,true,,,,
7yxxOZGMVc2702102015,,Noble,A,gris,270210.00,2015,true,,,,
7zxtj0SKcf5359732022,,Chrysler,A,verde,535973.00,2022,true,,,,
7zxtj0SKcf5359732022,,Chrysler,A,verde,535973.00,2022,true,,,,
01Lr5Yepbg2542322018,,Volga,A,rojo,254232.00,2018,true,,,,
01Lr5Yepbg2542322018,,Volga,A,rojo,254232.00,2018,true,,,,
04Rz403IY73113302020,,Volga,A,gris,311330.00,2020,true,,,,
04Rz403IY73113302020,,Volga,A,gris,311330.00,2020,true,,,,
057ud3gUiK2703382017,,Volga,A,naranja,270338.00,2017,true,,,,
057ud3gUiK2703382017,,Volga,A,naranja,270338.00,2017,true,,,,
07MoH0YDWM8633622016,,Volga,A,rosa,863362.00,2016,true,,,,
07MoH0YDWM8633622016,,Volga,A,rosa,863362.00,2016,true,,,,
09Cvrwo6Ov2921252015,,Volga,A,rojo,292125.00,2015,true,,,,
09Cvrwo6Ov2921252015,,Volga,A,rojo,292125.00,2015,true,,,,
09VACB0akC5980672022,,Volga,A,cafe,598067.00,2022,true,,,,
09VACB0akC5980672022,,Volga,A,cafe,598067.00,2022,true,,,,
0Iqcnm7o014514462020,,First Automobile Works (FAW),A,amarillo,451446.00,2020,true,,,,
0Iqcnm7o014514462020,,First Automobile Works (FAW),A,amarillo,451446.00,2020,true,,,,
0Na4LBfBWS2538142022,,First Automobile Works (FAW),A,azul,253814.00,2022,true,,,,
0Na4LBfBWS2538142022,,First Automobile Works (FAW),A,azul,253814.00,2022,true,,,,
0OPfZM09RU2561302020,,First Automobile Works (FAW),A,negro,256130.00,2020,true,,,,
0OPfZM09RU2561302020,,First Automobile Works (FAW),A,negro,256130.00,2020,true,,,,
0OniZwK42V8809002018,,Volga,A,morado,880900.00,2018,true,,,,
0OniZwK42V8809002018,,Volga,A,morado,880900.00,2018,true,,,,
0SGaEXTKAj5020222016,,First Automobile Works (FAW),A,negro,502022.00,2016,true,,,,
0SGaEXTKAj5020222016,,First Automobile Works (FAW),A,negro,502022.00,2016,true,,,,
0VM5acl9Q14155882015,,First Automobile Works (FAW),A,negro,415588.00,2015,true,,,,
0VM5acl9Q14155882015,,First Automobile Works (FAW),A,negro,415588.00,2015,true,,,,
0VRKONgJtD3685562020,,Volga,A,blanco,368556.00,2020,true,,,,
0VRKONgJtD3685562020,,Volga,A,blanco,368556.00,2020,true,,,,
0aS0vD9XNF8977122017,,Volga,A,cafe,897712.00,2017,true,,,,
0aS0vD9XNF8977122017,,Volga,A,cafe,897712.00,2017,true,,,,
0cL0Sigjjx2707532020,,First Automobile Works (FAW),A,amarillo,270753.00,2020,true,,,,
0cL0Sigjjx2707532020,,First Automobile Works (FAW),A,amarillo,270753.00,2020,true,,,,
0dTOlJT6il5898402020,,First Automobile Works (FAW),A,amarillo,589840.00,2020,true,,,,
0dTOlJT6il5898402020,,First Automobile Works (FAW),A,amarillo,589840.00,2020,true,,,,
0faXHILILe8844272015,,Volga,A,verde,884427.00,2015,true,,,,
0faXHILILe8844272015,,Volga,A,verde,884427.00,2015,true,,,,
0iRsoANu5K4394782016,,Volga,A,rojo,439478.00,2016,true,,,,
0iRsoANu5K4394782016,,Volga,A,rojo,439478.00,2016,true,,,,
0mFktfIBK89327012017,,Volga,A,rojo,932701.00,2017,true,,,,
0mFktfIBK89327012017,,Volga,A,rojo,932701.00,2017,true,,,,
0nupuMbTTb5118562015,,Volga,A,gris,511856.00,2015,true,,,,
0nupuMbTTb5118562015,,Volga,A,gris,511856.00,2015,true,,,,
0nw55ORlni7072822017,,First Automobile Works (FAW),A,verde,707282.00,2017,true,,,,
0nw55ORlni7072822017,,First Automobile Works (FAW),A,verde,707282.00,2017,true,,,,
0oAimPHYTm7420312017,,Volga,A,rosa,742031.00,2017,true,,,,
0oAimPHYTm7420312017,,Volga,A,rosa,742031.00,2017,true,,,,
0pRJAAB1ff3362222020,,First Automobile Works (FAW),A,azul,336222.00,2020,true,,,,
0pRJAAB1ff3362222020,,First Automobile Works (FAW),A,azul,336222.00,2020,true,,,,
0qy1xNhQvn5420142015,,First Automobile Works (FAW),A,azul,542014.00,2015,true,,,,
0qy1xNhQvn5420142015,,First Automobile Works (FAW),A,azul,542014.00,2015,true,,,,
0r6WgfWcD93719442015,,Volga,A,amarillo,371944.00,2015,true,,,,
0r6WgfWcD93719442015,,Volga,A,amarillo,371944.00,2015,true,,,,
0ryawd1Tj26073782016,,First Automobile Works (FAW),A,verde,607378.00,2016,true,,,,
0ryawd1Tj26073782016,,First Automobile Works (FAW),A,verde,607378.00,2016,true,,,,
0w3M7OauwU4821682015,,Volga,A,verde,482168.00,2015,true,,,,
0w3M7OauwU4821682015,,Volga,A,verde,482168.00,2015,true,,,,
0wE8TUet4z8050332019,,Volga,A,rosa,805033.00,2019,false,,,,
0wE8TUet4z8050332019,,Volga,A,rosa,805033.00,2019,false,,,,
0wMcjv87pJ9437122021,,First Automobile Works (FAW),A,azul,943712.00,2021,true,,,,
0wMcjv87pJ9437122021,,First Automobile Works (FAW),A,azul,943712.00,2021,true,,,,
0x9kd7OoPs6399492016,,Volga,A,azul,639949.00,2016,true,,,,
0x9kd7OoPs6399492016,,Volga,A,azul,639949.00,2016,true,,,,
11DbBsTyix9705622020,,Volga,A,morado,970562.00,2020,true,,,,
11DbBsTyix9705622020,,Volga,A,morado,970562.00,2020,true,,,,
12y9LnQm0d8391922019,,Volga,A,rojo,839192.00,2019,true,,,,
12y9LnQm0d8391922019,,Volga,A,rojo,839192.00,2019,true,,,,
14mLqMYtlM9756052015,,Volga,A,blanco,975605.00,2015,true,,,,
14mLqMYtlM9756052015,,Volga,A,blanco,975605.00,2015,true,,,,
165gILrbur9388792022,,First Automobile Works (FAW),A,negro,938879.00,2022,false,,,,
165gILrbur9388792022,,First Automobile Works (FAW),A,negro,938879.00,2022,false,,,,
16WZT4jKyr7772362016,,Volga,A,cafe,777236.00,2016,true,,,,
16WZT4jKyr7772362016,,Volga,A,cafe,777236.00,2016,true,,,,
17UwOJOXHb4854882015,,First Automobile Works (FAW),A,verde,485488.00,2015,true,,,,
17UwOJOXHb4854882015,,First Automobile Works (FAW),A,verde,485488.00,2015,true,,,,
1AzauSfzBL7582122016,,Volga,A,azul,758212.00,2016,true,,,,
1AzauSfzBL7582122016,,Volga,A,azul,758212.00,2016,true,,,,
1CWOfGTaDY3449922019,,Volga,A,cafe,344992.00,2019,true,,,,
1CWOfGTaDY3449922019,,Volga,A,cafe,344992.00,2019,true,,,,
1DtFK4ThA53407322018,,Volga,A,blanco,340732.00,2018,true,,,,
1DtFK4ThA53407322018,,Volga,A,blanco,340732.00,2018,true,,,,
1FKMtXl6BQ4604982017,,First Automobile Works (FAW),A,verde,460498.00,2017,true,,,,
1FKMtXl6BQ4604982017,,First Automobile Works (FAW),A,verde,460498.00,2017,true,,,,
1GIYmwtBbP3304292019,,Volga,A,blanco,330429.00,2019,true,,,,
1GIYmwtBbP3304292019,,Volga,A,blanco,330429.00,2019,true,,,,
1Hk0QRlUFC4649012022,,First Automobile Works (FAW),A,blanco,464901.00,2022,false,,,,
1Hk0QRlUFC4649012022,,First Automobile Works (FAW),A,blanco,464901.00,2022,false,,,,
1KyZ4rUiW26237442020,,Volga,A,amarillo,623744.00,2020,true,,,,
1KyZ4rUiW26237442020,,Volga,A,amarillo,623744.00,2020,true,,,,
1NqH3H7CX98050882022,,Volga,A,verde,805088.00,2022,true,,,,
1NqH3H7CX98050882022,,Volga,A,verde,805088.00,2022,true,,,,
1O5Ccz1bTj8963332015,,Volga,A,negro,896333.00,2015,false,,,,
1O5Ccz1bTj8963332015,,Volga,A,negro,896333.00,2015,false,,,,
1PNwRnxuRf9872452020,,Volga,A,azul,987245.00,2020,true,,,,
1PNwRnxuRf9872452020,,Volga,A,azul,987245.00,2020,true,,,,
1PRLOYqYuZ6191982015,,First Automobile Works (FAW),A,rosa,619198.00,2015,true,,,,
1PRLOYqYuZ6191982015,,First Automobile Works (FAW),A,rosa,619198.00,2015,true,,,,
1PeIKwD4if4626672015,,Volga,A,cafe,462667.00,2015,false,,,,
1PeIKwD4if4626672015,,Volga,A,cafe,462667.00,2015,false,,,,
1QPgLwBmY46786382015,,First Automobile Works (FAW),A,cafe,678638.00,2015,true,,,,
1QPgLwBmY46786382015,,First Automobile Works (FAW),A,cafe,678638.00,2015,true,,,,
1RgTUnykMP4843152017,,First Automobile Works (FAW),A,verde,484315.00,2017,true,,,,
1RgTUnykMP4843152017,,First Automobile Works (FAW),A,verde,484315.00,2017,true,,,,
1SdOi34c928947602020,,Volga,A,gris,894760.00,2020,true,,,,
1SdOi34c928947602020,,Volga,A,gris,894760.00,2020,true,,,,
1UwPDOAoc67381672020,,Volga,A,blanco,738167.00,2020,true,,,,
1UwPDOAoc67381672020,,Volga,A,blanco,738167.00,2020,true,,,,
1WFIjFZXcv8071992019,,First Automobile Works (FAW),A,blanco,807199.00,2019,true,,,,
1WFIjFZXcv8071992019,,First Automobile Works (FAW),A,blanco,807199.00,2019,true,,,,
1WRo3nZNGH7324592016,,Volga,A,blanco,732459.00,2016,false,,,,
1WRo3nZNGH7324592016,,Volga,A,blanco,732459.00,2016,false,,,,
1YUqeQiz8f7245562020,,First Automobile Works (FAW),A,rosa,724556.00,2020,true,,,,
1YUqeQiz8f7245562020,,First Automobile Works (FAW),A,rosa,724556.00,2020,true,,,,
1biO3Ozahp5800852019,,First Automobile Works (FAW),A,amarillo,580085.00,2019,true,,,,
1biO3Ozahp5800852019,,First Automobile Works (FAW),A,amarillo,580085.00,2019,true,,,,
1hVCoG4wns7247442020,,First Automobile Works (FAW),A,amarillo,724744.00,2020,true,,,,
1hVCoG4wns7247442020,,First Automobile Works (FAW),A,amarillo,724744.00,2020,true,,,,
1i1fxkWeaM6686862020,,Volga,A,azul,668686.00,2020,true,,,,
1i1fxkWeaM6686862020,,Volga,A,azul,668686.00,2020,true,,,,
1iSqfoUFnQ9019262017,,Volga,A,verde,901926.00,2017,true,,,,
1iSqfoUFnQ9019262017,,Volga,A,verde,901926.00,2017,true,,,,
1ixoqdjhLH7307512018,,First Automobile Works (FAW),A,azul,730751.00,2018,true,,,,
1ixoqdjhLH7307512018,,First Automobile Works (FAW),A,azul,730751.00,2018,true,,,,
1j1d3RlaQi2878692020,,First Automobile Works (FAW),A,verde,287869.00,2020,true,,,,
1j1d3RlaQi2878692020,,First Automobile Works (FAW),A,verde,287869.00,2020,true,,,,
1j82fFDqVM2971582018,,Volga,A,rojo,297158.00,2018,true,,,,
1j82fFDqVM2971582018,,Volga,A,rojo,297158.00,2018,true,,,,
1mSvpEBKqJ7136402017,,Volga,A,morado,713640.00,2017,true,,,,
1mSvpEBKqJ7136402017,,Volga,A,morado,713640.00,2017,true,,,,
1ofhfV90En5370932015,,Volga,A,blanco,537093.00,2015,true,,,,
1ofhfV90En5370932015,,Volga,A,blanco,537093.00,2015,true,,,,
1oza5iKy8u6631332020,,Volga,A,rojo,663133.00,2020,true,,,,
1oza5iKy8u6631332020,,Volga,A,rojo,663133.00,2020,true,,,,
1q9siR3OqG7038472020,,First Automobile Works (FAW),A,amarillo,703847.00,2020,false,,,,
1q9siR3OqG7038472020,,First Automobile Works (FAW),A,amarillo,703847.00,2020,false,,,,
1qptHCO2Co6723482016,,First Automobile Works (FAW),A,azul,672348.00,2016,true,,,,
1qptHCO2Co6723482016,,First Automobile Works (FAW),A,azul,672348.00,2016,true,,,,
1rsAFUCa6B2822622019,,First Automobile Works (FAW),A,naranja,282262.00,2019,true,,,,
1rsAFUCa6B2822622019,,First Automobile Works (FAW),A,naranja,282262.00,2019,true,,,,
1tOoyBx5w49951102018,,Volga,A,blanco,995110.00,2018,true,,,,
1tOoyBx5w49951102018,,Volga,A,blanco,995110.00,2018,true,,,,
1uRjreLbTC7819572015,,First Automobile Works (FAW),A,amarillo,781957.00,2015,true,,,,
1uRjreLbTC7819572015,,First Automobile Works (FAW),A,amarillo,781957.00,2015,true,,,,
1uqMiLD3uo3986902016,,Volga,A,cafe,398690.00,2016,true,,,,
1uqMiLD3uo3986902016,,Volga,A,cafe,398690.00,2016,true,,,,
1xzBco0xco6663682021,,First Automobile Works (FAW),A,rojo,666368.00,2021,true,,,,
1xzBco0xco6663682021,,First Automobile Works (FAW),A,rojo,666368.00,2021,true,,,,
22XOtlDMd67157492017,,First Automobile Works (FAW),A,gris,715749.00,2017,true,,,,
22XOtlDMd67157492017,,First Automobile Works (FAW),A,gris,715749.00,2017,true,,,,
22XXQoOSB87617812016,,First Automobile Works (FAW),A,cafe,761781.00,2016,true,,,,
22XXQoOSB87617812016,,First Automobile Works (FAW),A,cafe,761781.00,2016,true,,,,
26AYR771703157762022,,First Automobile Works (FAW),A,rojo,315776.00,2022,true,,,,
26AYR771703157762022,,First Automobile Works (FAW),A,rojo,315776.00,2022,true,,,,
27Cq3HJ2aj7389382017,,Volga,A,blanco,738938.00,2017,true,,,,
27Cq3HJ2aj7389382017,,Volga,A,blanco,738938.00,2017,true,,,,
29GefKRTSV9083212021,,Volga,A,naranja,908321.00,2021,true,,,,
29GefKRTSV9083212021,,Volga,A,naranja,908321.00,2021,true,,,,
29la5aV9nY9175502016,,First Automobile Works (FAW),A,rosa,917550.00,2016,false,,,,
29la5aV9nY9175502016,,First Automobile Works (FAW),A,rosa,917550.00,2016,false,,,,
2B8PvamatH3707402015,,Volga,A,gris,370740.00,2015,true,,,,
2B8PvamatH3707402015,,Volga,A,gris,370740.00,2015,true,,,,
2DgMxFMUQR9991822022,,Volga,A,cafe,999182.00,2022,false,,,,
2DgMxFMUQR9991822022,,Volga,A,cafe,999182.00,2022,false,,,,
2EAC4DlyUF9533852018,,First Automobile Works (FAW),A,rojo,953385.00,2018,true,,,,
2EAC4DlyUF9533852018,,First Automobile Works (FAW),A,rojo,953385.00,2018,true,,,,
2GwVTLKHQh4834792021,,First Automobile Works (FAW),A,negro,483479.00,2021,true,,,,
2GwVTLKHQh4834792021,,First Automobile Works (FAW),A,negro,483479.00,2021,true,,,,
2H3YQrdH6E8245382020,,First Automobile Works (FAW),A,blanco,824538.00,2020,true,,,,
2H3YQrdH6E8245382020,,First Automobile Works (FAW),A,blanco,824538.00,2020,true,,,,
2HgUg916Nw7109782017,,First Automobile Works (FAW),A,rosa,710978.00,2017,false,,,,
2HgUg916Nw7109782017,,First Automobile Works (FAW),A,rosa,710978.00,2017,false,,,,
2I8U4alHql3931592016,,Volga,A,rojo,393159.00,2016,true,,,,
2I8U4alHql3931592016,,Volga,A,rojo,393159.00,2016,true,,,,
2JZyMhcHw18875572017,,Volga,A,naranja,887557.00,2017,true,,,,
2JZyMhcHw18875572017,,Volga,A,naranja,887557.00,2017,true,,,,
2RXjRQ4Rad8117702018,,Volga,A,rojo,811770.00,2018,true,,,,
2RXjRQ4Rad8117702018,,Volga,A,rojo,811770.00,2018,true,,,,
2S7RwbZglh9963292022,,Volga,A,negro,996329.00,2022,true,,,,
2S7RwbZglh9963292022,,Volga,A,negro,996329.00,2022,true,,,,
2TKYIynZEk5695952022,,Volga,A,rojo,569595.00,2022,true,,,,
2TKYIynZEk5695952022,,Volga,A,rojo,569595.00,2022,true,,,,
2TjtYFTTxG9150942021,,Volga,A,negro,915094.00,2021,true,,,,
2TjtYFTTxG9150942021,,Volga,A,negro,915094.00,2021,true,,,,
2UAvYDA91x2601002017,,First Automobile Works (FAW),A,rojo,260100.00,2017,false,,,,
2UAvYDA91x2601002017,,First Automobile Works (FAW),A,rojo,260100.00,2017,false,,,,
2UQjnaTXAd7285512021,,Volga,A,blanco,728551.00,2021,true,,,,
2UQjnaTXAd7285512021,,Volga,A,blanco,728551.00,2021,true,,,,
2VjtYe7gpf5669912019,,Volga,A,gris,566991.00,2019,true,,,,
2VjtYe7gpf5669912019,,Volga,A,gris,566991.00,2019,true,,,,
2X2tfg4uv37331662019,,Volga,A,rosa,733166.00,2019,true,,,,
2X2tfg4uv37331662019,,Volga,A,rosa,733166.00,2019,true,,,,
2aibwv5hGX5065202017,,First Automobile Works (FAW),A,negro,506520.00,2017,true,,,,
2aibwv5hGX5065202017,,First Automobile Works (FAW),A,negro,506520.00,2017,true,,,,
2bSk87AVkC8746482016,,First Automobile Works (FAW),A,amarillo,874648.00,2016,true,,,,
2bSk87AVkC8746482016,,First Automobile Works (FAW),A,amarillo,874648.00,2016,true,,,,
2dzja72gQo9513522015,,First Automobile Works (FAW),A,gris,951352.00,2015,false,,,,
2dzja72gQo9513522015,,First Automobile Works (FAW),A,gris,951352.00,2015,false,,,,
2e8T8fiOWz9298962020,,Volga,A,negro,929896.00,2020,true,,,,
2e8T8fiOWz9298962020,,Volga,A,negro,929896.00,2020,true,,,,
2eSJflipjh9709302020,,First Automobile Works (FAW),A,gris,970930.00,2020,true,,,,
2eSJflipjh9709302020,,First Automobile Works (FAW),A,gris,970930.00,2020,true,,,,
2fOlBMkWR78183982021,,Volga,A,naranja,818398.00,2021,true,,,,
2fOlBMkWR78183982021,,Volga,A,naranja,818398.00,2021,true,,,,
2g7LE3RlGn7839972020,,First Automobile Works (FAW),A,blanco,783997.00,2020,true,,,,
2g7LE3RlGn7839972020,,First Automobile Works (FAW),A,blanco,783997.00,2020,true,,,,
2hNMz3DgNq5356892015,,First Automobile Works (FAW),A,negro,535689.00,2015,true,,,,
2hNMz3DgNq5356892015,,First Automobile Works (FAW),A,negro,535689.00,2015,true,,,,
2oUviR8Nju7163832016,,Volga,A,naranja,716383.00,2016,true,,,,
2oUviR8Nju7163832016,,Volga,A,naranja,716383.00,2016,true,,,,
2qHk6Nz5gl7155502022,,Volga,A,gris,715550.00,2022,true,,,,
2qHk6Nz5gl7155502022,,Volga,A,gris,715550.00,2022,true,,,,
2rUcZqfcUl7352942015,,Volga,A,rojo,735294.00,2015,true,,,,
2rUcZqfcUl7352942015,,Volga,A,rojo,735294.00,2015,true,,,,
2vLNl2CzI25419742019,,Volga,A,verde,541974.00,2019,true,,,,
2vLNl2CzI25419742019,,Volga,A,verde,541974.00,2019,true,,,,
2x59fNHioT7673572018,,Volga,A,blanco,767357.00,2018,true,,,,
2x59fNHioT7673572018,,Volga,A,blanco,767357.00,2018,true,,,,
316R2o0sNz3050722020,,Volga,A,gris,305072.00,2020,true,,,,
316R2o0sNz3050722020,,Volga,A,gris,305072.00,2020,true,,,,
32kJEfirJ73338142015,,First Automobile Works (FAW),A,negro,333814.00,2015,true,,,,
32kJEfirJ73338142015,,First Automobile Works (FAW),A,negro,333814.00,2015,true,,,,
37hwQcXxrJ9157562015,,Volga,A,blanco,915756.00,2015,true,,,,
37hwQcXxrJ9157562015,,Volga,A,blanco,915756.00,2015,true,,,,
37sQzGNXJf8881062018,,First Automobile Works (FAW),A,amarillo,888106.00,2018,true,,,,
37sQzGNXJf8881062018,,First Automobile Works (FAW),A,amarillo,888106.00,2018,true,,,,
37tXbp6zz78360522018,,First Automobile Works (FAW),A,rojo,836052.00,2018,true,,,,
37tXbp6zz78360522018,,First Automobile Works (FAW),A,rojo,836052.00,2018,true,,,,
3CaRo5FhGd6911882022,,Volga,A,blanco,691188.00,2022,true,,,,
3CaRo5FhGd6911882022,,Volga,A,blanco,691188.00,2022,true,,,,
3F14hbIqy19796472017,,Volga,A,naranja,979647.00,2017,true,,,,
3F14hbIqy19796472017,,Volga,A,naranja,979647.00,2017,true,,,,
3I0JtdL4n34575402022,,First Automobile Works (FAW),A,blanco,457540.00,2022,false,,,,
3I0JtdL4n34575402022,,First Automobile Works (FAW),A,blanco,457540.00,2022,false,,,,
3I5ME6HuJQ9942932022,,Volga,A,gris,994293.00,2022,true,,,,
3I5ME6HuJQ9942932022,,Volga,A,gris,994293.00,2022,true,,,,
3IwYinsKsM5869662016,,Volga,A,azul,586966.00,2016,true,,,,
3IwYinsKsM5869662016,,Volga,A,azul,586966.00,2016,true,,,,
3JszYnp2ku8527242017,,Volga,A,morado,852724.00,2017,false,,,,
3JszYnp2ku8527242017,,Volga,A,morado,852724.00,2017,false,,,,
3K910XvPAd7994522021,,Volga,A,azul,799452.00,2021,true,,,,
3K910XvPAd7994522021,,Volga,A,azul,799452.00,2021,true,,,,
3L5uiswYbs5364852020,,First Automobile Works (FAW),A,negro,536485.00,2020,true,,,,
3L5uiswYbs5364852020,,First Automobile Works (FAW),A,negro,536485.00,2020,true,,,,
3Osd3Yf8K77298032016,,First Automobile Works (FAW),A,naranja,729803.00,2016,false,,,,
3Osd3Yf8K77298032016,,First Automobile Works (FAW),A,naranja,729803.00,2016,false,,,,
3Q2R9j6xZf5171962019,,First Automobile Works (FAW),A,verde,517196.00,2019,true,,,,
3Q2R9j6xZf5171962019,,First Automobile Works (FAW),A,verde,517196.00,2019,true,,,,
3WRIaWsws05301562022,,Volga,A,naranja,530156.00,2022,true,,,,
3WRIaWsws05301562022,,Volga,A,naranja,530156.00,2022,true,,,,
3WWa6NS0jc8825712022,,First Automobile Works (FAW),A,blanco,882571.00,2022,true,,,,
3WWa6NS0jc8825712022,,First Automobile Works (FAW),A,blanco,882571.00,2022,true,,,,
3Xc5SAuwHX2944122019,,First Automobile Works (FAW),A,rojo,294412.00,2019,true,,,,
3Xc5SAuwHX2944122019,,First Automobile Works (FAW),A,rojo,294412.00,2019,true,,,,
3cPPlBwVK37457832021,,Volga,A,gris,745783.00,2021,true,,,,
